userid,tittle,grade
186,"兰花干串-关东煮",5
94,"兰花干串-关东煮",0
274,"兰花干串-关东煮",1
260,"兰花干串-关东煮",0
37,"兰花干串-关东煮",2
108,"兰花干串-关东煮",3
122,"兰花干串-关东煮",0
261,"兰花干串-关东煮",2
227,"兰花干串-关东煮",2
93,"兰花干串-关东煮",5
144,"兰花干串-关东煮",4
152,"兰花干串-关东煮",2
111,"兰花干串-关东煮",5
101,"兰花干串-关东煮",2
129,"兰花干串-关东煮",3
199,"兰花干串-关东煮",2
293,"兰花干串-关东煮",3
25,"兰花干串-关东煮",5
225,"兰花干串-关东煮",5
66,"兰花干串-关东煮",3
162,"兰花干串-关东煮",4
14,"兰花干串-关东煮",5
230,"兰花干串-关东煮",5
177,"兰花干串-关东煮",1
68,"兰花干串-关东煮",3
125,"兰花干串-关东煮",1
194,"兰花干串-关东煮",2
188,"兰花干串-关东煮",2
241,"兰花干串-关东煮",2
19,"兰花干串-关东煮",4
116,"兰花干串-关东煮",1
233,"兰花干串-关东煮",5
150,"兰花干串-关东煮",5
187,"兰花干串-关东煮",4
71,"兰花干串-关东煮",3
105,"克拉农场 南瓜籽",2
183,"克拉农场 南瓜籽",1
67,"克拉农场 南瓜籽",1
256,"克拉农场 南瓜籽",2
209,"克拉农场 南瓜籽",0
28,"克拉农场 南瓜籽",1
163,"克拉农场 南瓜籽",3
273,"克拉农场 南瓜籽",5
227,"克拉农场 南瓜籽",1
224,"克拉农场 南瓜籽",4
125,"克拉农场 南瓜籽",2
276,"克拉农场 南瓜籽",2
146,"克拉农场 南瓜籽",5
21,"克拉农场 南瓜籽",2
228,"克拉农场 南瓜籽",2
167,"克拉农场 南瓜籽",4
44,"克拉农场 南瓜籽",2
288,"克拉农场 南瓜籽",2
250,"克拉农场 南瓜籽",0
259,"克拉农场 南瓜籽",0
115,"克拉农场 南瓜籽",4
17,"克拉农场 南瓜籽",3
222,"克拉农场 南瓜籽",2
247,"克拉农场 南瓜籽",2
62,"克拉农场 南瓜籽",4
5,"克拉农场 南瓜籽",5
84,"克拉农场 南瓜籽",1
231,"克拉农场 南瓜籽",4
2,"克拉农场 南瓜籽",2
111,"克拉农场 南瓜籽",5
208,"克拉农场 南瓜籽",3
16,"克拉农场 南瓜籽",4
199,"克拉农场 南瓜籽",3
171,"克拉农场 南瓜籽",1
244,"克拉农场 南瓜籽",3
82,"克拉农场 南瓜籽",1
128,"克拉农场 南瓜籽",1
69,"克拉农场 南瓜籽",1
283,"克拉农场 南瓜籽",1
266,"克拉农场 南瓜籽",5
85,"龙岩花生 水煮花生",5
268,"龙岩花生 水煮花生",3
110,"龙岩花生 水煮花生",0
42,"龙岩花生 水煮花生",2
130,"龙岩花生 水煮花生",2
216,"龙岩花生 水煮花生",5
87,"龙岩花生 水煮花生",5
252,"龙岩花生 水煮花生",4
107,"龙岩花生 水煮花生",3
104,"龙岩花生 水煮花生",3
279,"龙岩花生 水煮花生",1
50,"龙岩花生 水煮花生",0
123,"龙岩花生 水煮花生",4
102,"龙岩花生 水煮花生",0
99,"龙岩花生 水煮花生",4
163,"龙岩花生 水煮花生",2
241,"龙岩花生 水煮花生",4
15,"龙岩花生 水煮花生",0
211,"龙岩花生 水煮花生",1
218,"龙岩花生 水煮花生",1
94,"龙岩花生 水煮花生",2
53,"龙岩花生 水煮花生",5
153,"龙岩花生 水煮花生",2
209,"龙岩花生 水煮花生",2
201,"龙岩花生 水煮花生",3
71,"龙岩花生 水煮花生",3
126,"龙岩花生 水煮花生",3
25,"龙岩花生 水煮花生",4
168,"龙岩花生 水煮花生",0
138,"龙岩花生 水煮花生",5
78,"龙岩花生 水煮花生",3
15,"西瓜子(话梅)",5
277,"西瓜子(话梅)",1
244,"西瓜子(话梅)",4
5,"西瓜子(话梅)",2
233,"西瓜子(话梅)",2
285,"西瓜子(话梅)",1
153,"西瓜子(话梅)",2
261,"西瓜子(话梅)",2
130,"西瓜子(话梅)",5
101,"西瓜子(话梅)",2
263,"西瓜子(话梅)",3
13,"西瓜子(话梅)",5
87,"西瓜子(话梅)",5
75,"西瓜子(话梅)",5
74,"西瓜子(话梅)",1
250,"西瓜子(话梅)",0
70,"西瓜子(话梅)",5
109,"西瓜子(话梅)",4
35,"西瓜子(话梅)",0
199,"西瓜子(话梅)",4
209,"西瓜子(话梅)",4
213,"西瓜子(话梅)",0
150,"西瓜子(话梅)",0
241,"西瓜子(话梅)",0
52,"西瓜子(话梅)",2
4,"西瓜子(话梅)",2
112,"西瓜子(话梅)",1
200,"西瓜子(话梅)",5
127,"西瓜子(话梅)",1
272,"西瓜子(话梅)",0
251,"西瓜子(话梅)",4
257,"西瓜子(话梅)",0
117,"西瓜子(话梅)",5
208,"西瓜子(话梅)",2
217,"西瓜子(话梅)",5
185,"西瓜子(话梅)",1
266,"西瓜子(话梅)",1
21,"西瓜子(话梅)",1
118,"西瓜子(话梅)",2
108,"西瓜子(话梅)",4
38,"西瓜子(话梅)",2
31,"西瓜子(话梅)",1
143,"西瓜子(话梅)",1
262,"西瓜子(话梅)",5
167,"西瓜子(话梅)",0
53,"西瓜子(话梅)",3
90,"西瓜子(话梅)",5
216,"天虹牌 原味巴旦木仁",4
113,"天虹牌 原味巴旦木仁",0
266,"沃隆 每日坚果(B)",0
273,"沃隆 每日坚果(B)",2
235,"沃隆 每日坚果(B)",1
129,"沃隆 每日坚果(B)",2
270,"沃隆 每日坚果(B)",4
74,"沃隆 每日坚果(B)",2
150,"沃隆 每日坚果(B)",5
49,"沃隆 每日坚果(B)",4
253,"沃隆 每日坚果(B)",4
220,"沃隆 每日坚果(B)",1
24,"沃隆 每日坚果(B)",3
177,"沃隆 每日坚果(B)",3
21,"沃隆 每日坚果(B)",4
193,"沃隆 每日坚果(B)",4
6,"沃隆 每日坚果(B)",4
228,"沃隆 每日坚果(B)",3
159,"沃隆 每日坚果(B)",3
114,"沃隆 每日坚果(B)",4
79,"沃隆 每日坚果(B)",0
274,"沃隆 每日坚果(B)",4
264,"花生油",0
111,"花生油",4
281,"花生油",5
277,"花生油",4
146,"花生油",5
189,"花生油",0
274,"花生油",3
52,"花生油",1
25,"花生油",3
290,"花生油",2
35,"花生油",5
223,"花生油",3
258,"花生油",1
158,"花生油",3
233,"花生油",1
143,"花生油",5
24,"橄榄油",2
179,"橄榄油",2
5,"橄榄油",1
128,"橄榄油",1
260,"橄榄油",2
101,"橄榄油",3
271,"橄榄油",4
110,"橄榄油",5
247,"橄榄油",0
217,"橄榄油",3
33,"橄榄油",4
168,"橄榄油",3
108,"橄榄油",4
149,"橄榄油",2
167,"橄榄油",0
210,"橄榄油",1
129,"橄榄油",3
253,"橄榄油",0
155,"橄榄油",3
192,"橄榄油",0
47,"橄榄油",5
242,"橄榄油",0
269,"橄榄油",4
112,"橄榄油",0
65,"橄榄油",2
102,"橄榄油",3
273,"橄榄油",0
188,"橄榄油",3
168,"菜籽油",4
111,"菜籽油",4
62,"菜籽油",1
174,"菜籽油",2
44,"菜籽油",5
266,"菜籽油",3
209,"菜籽油",0
252,"菜籽油",4
148,"菜籽油",5
30,"菜籽油",4
98,"菜籽油",2
210,"菜籽油",3
221,"菜籽油",5
175,"菜籽油",1
83,"菜籽油",4
37,"菜籽油",3
147,"菜籽油",1
281,"菜籽油",2
24,"菜籽油",1
190,"菜籽油",3
96,"菜籽油",4
162,"菜籽油",3
99,"菜籽油",1
87,"菜籽油",2
106,"菜籽油",0
150,"菜籽油",2
286,"混合油(菜+棕)",4
165,"混合油(菜+棕)",1
263,"混合油(菜+棕)",1
178,"混合油(菜+棕)",4
94,"混合油(菜+棕)",5
268,"混合油(菜+棕)",2
41,"混合油(菜+棕)",0
242,"混合油(菜+棕)",5
86,"混合油(菜+棕)",1
231,"混合油(菜+棕)",1
3,"混合油(菜+棕)",5
103,"混合油(菜+棕)",5
239,"混合油(菜+棕)",5
195,"混合油(菜+棕)",5
212,"混合油(菜+棕)",5
167,"混合油(菜+棕)",1
228,"混合油(菜+棕)",4
170,"混合油(菜+棕)",3
202,"混合油(菜+棕)",3
295,"混合油(菜+棕)",0
34,"混合油(菜+棕)",3
47,"混合油(菜+棕)",1
44,"混合油(菜+棕)",4
279,"混合油(菜+棕)",5
218,"黄油",4
64,"黄油",5
95,"黄油",0
223,"黄油",3
14,"黄油",0
110,"黄油",3
216,"黄油",5
32,"黄油",5
109,"黄油",0
284,"黄油",4
239,"黄油",2
36,"黄油",3
182,"黄油",1
202,"黄油",3
130,"黄油",5
269,"黄油",0
215,"黄油",3
79,"黄油",0
260,"黄油",5
181,"豆油",0
95,"豆油",1
155,"豆油",3
92,"豆油",1
268,"豆油",4
90,"豆油",2
256,"豆油",2
33,"豆油",3
291,"豆油",5
140,"豆油",0
114,"豆油",5
69,"豆油",4
282,"辣椒油",5
227,"辣椒油",5
48,"辣椒油",3
71,"辣椒油",4
41,"辣椒油",1
26,"辣椒油",4
206,"辣椒油",4
254,"辣椒油",2
192,"辣椒油",4
16,"辣椒油",5
62,"辣椒油",5
30,"辣椒油",3
271,"辣椒油",2
121,"辣椒油",1
54,"辣椒油",2
272,"辣椒油",5
210,"辣椒油",2
248,"辣椒油",5
53,"辣椒油",0
73,"辣椒油",2
1,"辣椒油",5
120,"辣椒油",3
108,"辣椒油",0
209,"辣椒油",1
299,"辣椒油",0
78,"辣椒油",1
267,"辣椒油",2
12,"辣椒油",0
97,"辣椒油",1
105,"辣椒油",0
129,"辣椒油",5
171,"辣椒油",3
56,"辣椒油",1
159,"辣椒油",3
116,"辣椒油",4
46,"辣椒油",3
279,"辣椒油",4
226,"辣椒油",5
8,"辣椒油",4
222,"辣椒油",1
169,"辣椒油",4
151,"玉米油",2
270,"玉米油",3
224,"玉米油",0
279,"玉米油",0
160,"玉米油",4
148,"玉米油",1
71,"玉米油",3
131,"玉米油",0
135,"玉米油",0
85,"玉米油",2
254,"玉米油",4
45,"玉米油",3
10,"玉米油",3
44,"玉米油",2
225,"玉米油",4
27,"玉米油",3
214,"玉米油",3
47,"玉米油",1
118,"玉米油",3
78,"玉米油",5
9,"玉米油",3
261,"玉米油",0
14,"玉米油",2
63,"玉米油",1
139,"玉米油",1
42,"玉米油",2
55,"玉米油",4
121,"玉米油",5
161,"玉米油",3
196,"玉米油",1
240,"玉米油",0
50,"玉米油",5
96,"玉米油",2
189,"玉米油",0
105,"玉米油",3
159,"玉米油",0
263,"玉米油",2
57,"玉米油",5
130,"玉米油",4
180,"玉米油",1
18,"玉米油",1
202,"玉米油",2
262,"玉米油",0
37,"玉米油",5
114,"玉米油",5
23,"玉米油",5
35,"玉米油",1
175,"玉米油",1
53,"椰子油",3
167,"椰子油",2
130,"椰子油",1
78,"椰子油",4
101,"椰子油",2
115,"椰子油",5
238,"椰子油",4
194,"椰子油",5
63,"椰子油",2
54,"椰子油",3
35,"椰子油",4
13,"椰子油",2
117,"椰子油",4
189,"椰子油",0
11,"椰子油",3
291,"椰子油",0
72,"椰子油",3
170,"椰子油",4
280,"椰子油",5
12,"椰子油",4
23,"椰子油",4
109,"椰子油",2
14,"椰子油",2
126,"椰子油",0
107,"欧丽薇兰 特级初榨橄榄油",3
19,"欧丽薇兰 特级初榨橄榄油",5
220,"欧丽薇兰 特级初榨橄榄油",2
175,"欧丽薇兰 特级初榨橄榄油",1
96,"欧丽薇兰 特级初榨橄榄油",2
281,"欧丽薇兰 特级初榨橄榄油",2
125,"欧丽薇兰 特级初榨橄榄油",4
109,"欧丽薇兰 特级初榨橄榄油",0
193,"欧丽薇兰 特级初榨橄榄油",1
226,"欧丽薇兰 特级初榨橄榄油",1
258,"欧丽薇兰 特级初榨橄榄油",1
72,"欧丽薇兰 特级初榨橄榄油",4
62,"欧丽薇兰 特级初榨橄榄油",5
27,"欧丽薇兰 特级初榨橄榄油",0
198,"欧丽薇兰 特级初榨橄榄油",2
202,"欧丽薇兰 特级初榨橄榄油",2
296,"欧丽薇兰 特级初榨橄榄油",5
229,"欧丽薇兰 特级初榨橄榄油",2
201,"欧丽薇兰 特级初榨橄榄油",3
145,"欧丽薇兰 特级初榨橄榄油",5
112,"欧丽薇兰 特级初榨橄榄油",5
205,"欧丽薇兰 特级初榨橄榄油",5
151,"欧丽薇兰 特级初榨橄榄油",0
9,"欧丽薇兰 特级初榨橄榄油",0
240,"欧丽薇兰 特级初榨橄榄油",1
155,"芝麻油",0
103,"芝麻油",4
136,"芝麻油",2
253,"芝麻油",2
225,"芝麻油",1
204,"芝麻油",2
281,"芝麻油",0
166,"芝麻油",3
42,"芝麻油",3
186,"芝麻油",5
8,"芝麻油",0
87,"芝麻油",0
205,"芝麻油",0
119,"芝麻油",1
240,"芝麻油",3
44,"芝麻油",2
257,"芝麻油",0
199,"春明 香油",0
177,"春明 香油",0
47,"春明 香油",5
216,"春明 香油",3
211,"春明 香油",1
26,"春明 香油",5
100,"春明 香油",4
34,"春明 香油",2
231,"春明 香油",2
282,"春明 香油",4
186,"春明 香油",0
187,"春明 香油",3
14,"春明 香油",0
117,"春明 香油",1
245,"春明 香油",0
249,"春明 香油",5
21,"春明 香油",4
130,"春明 香油",1
122,"春明 香油",2
137,"春明 香油",4
206,"春明 香油",1
92,"春明 香油",5
299,"春明 香油",0
281,"春明 香油",0
299,"金龙鱼 食用调和油",1
195,"金龙鱼 食用调和油",1
23,"金龙鱼 食用调和油",3
129,"金龙鱼 食用调和油",2
277,"金龙鱼 食用调和油",4
219,"金龙鱼 食用调和油",2
59,"金龙鱼 食用调和油",5
150,"金龙鱼 食用调和油",3
95,"金龙鱼 食用调和油",1
136,"金龙鱼 食用调和油",0
19,"金龙鱼 食用调和油",5
148,"金龙鱼 食用调和油",4
108,"金龙鱼 食用调和油",2
212,"金龙鱼 食用调和油",2
180,"金龙鱼 食用调和油",0
159,"金龙鱼 食用调和油",0
181,"金龙鱼 食用调和油",3
293,"金龙鱼 食用调和油",0
140,"金龙鱼 食用调和油",4
237,"金龙鱼 食用调和油",2
7,"金龙鱼 食用调和油",4
184,"葵花籽油",2
39,"葵花籽油",0
279,"葵花籽油",0
176,"葵花籽油",5
171,"葵花籽油",3
71,"葵花籽油",4
40,"葵花籽油",0
172,"葵花籽油",0
209,"葵花籽油",3
197,"葵花籽油",0
122,"葵花籽油",1
157,"葵花籽油",3
210,"葵花籽油",3
29,"葵花籽油",5
221,"葵花籽油",5
293,"葵花籽油",4
268,"葵花籽油",2
165,"葵花籽油",5
152,"葵花籽油",3
208,"葵花籽油",4
244,"葵花籽油",1
196,"葵花籽油",1
156,"葵花籽油",5
101,"色拉油",3
15,"色拉油",3
274,"色拉油",5
190,"色拉油",0
168,"色拉油",3
214,"色拉油",0
284,"色拉油",5
94,"色拉油",5
2,"色拉油",0
56,"色拉油",1
167,"色拉油",3
25,"色拉油",0
47,"色拉油",4
48,"色拉油",1
186,"色拉油",5
116,"色拉油",1
164,"色拉油",3
279,"色拉油",2
165,"色拉油",5
285,"色拉油",0
87,"色拉油",3
283,"色拉油",1
122,"色拉油",5
159,"色拉油",1
77,"色拉油",1
70,"色拉油",3
270,"色拉油",2
20,"色拉油",4
198,"色拉油",0
265,"色拉油",1
289,"色拉油",1
157,"色拉油",1
54,"色拉油",0
99,"色拉油",2
80,"色拉油",1
141,"色拉油",0
295,"色拉油",4
42,"色拉油",2
78,"色拉油",3
102,"色拉油",5
148,"色拉油",4
86,"色拉油",0
256,"色拉油",5
95,"色拉油",0
225,"色拉油",2
17,"色拉油",0
282,"olivoila 初榨橄榄油",0
239,"olivoila 初榨橄榄油",5
205,"olivoila 初榨橄榄油",3
271,"olivoila 初榨橄榄油",5
23,"olivoila 初榨橄榄油",2
125,"olivoila 初榨橄榄油",5
55,"olivoila 初榨橄榄油",0
290,"olivoila 初榨橄榄油",1
156,"olivoila 初榨橄榄油",5
111,"olivoila 初榨橄榄油",3
244,"olivoila 初榨橄榄油",0
213,"olivoila 初榨橄榄油",5
277,"olivoila 初榨橄榄油",1
181,"olivoila 初榨橄榄油",4
160,"olivoila 初榨橄榄油",0
85,"olivoila 初榨橄榄油",0
73,"olivoila 初榨橄榄油",2
56,"olivoila 初榨橄榄油",2
106,"olivoila 初榨橄榄油",1
66,"olivoila 初榨橄榄油",1
71,"olivoila 初榨橄榄油",1
211,"olivoila 初榨橄榄油",1
17,"olivoila 初榨橄榄油",3
139,"olivoila 初榨橄榄油",3
98,"olivoila 初榨橄榄油",0
220,"olivoila 初榨橄榄油",2
222,"olivoila 初榨橄榄油",3
216,"olivoila 初榨橄榄油",5
294,"olivoila 初榨橄榄油",5
220,"金龙鱼 玉米油",0
23,"金龙鱼 玉米油",2
245,"金龙鱼 玉米油",4
282,"金龙鱼 玉米油",1
60,"金龙鱼 玉米油",0
160,"金龙鱼 玉米油",3
213,"金龙鱼 玉米油",2
180,"金龙鱼 玉米油",4
41,"金龙鱼 玉米油",0
211,"金龙鱼 玉米油",1
109,"金龙鱼 玉米油",1
279,"金龙鱼 玉米油",5
63,"金龙鱼 玉米油",1
21,"金龙鱼 玉米油",3
87,"金龙鱼 玉米油",2
18,"金龙鱼 玉米油",1
110,"金龙鱼 玉米油",5
129,"金龙鱼 玉米油",2
123,"金龙鱼 玉米油",0
90,"金龙鱼 玉米油",2
127,"金龙鱼 玉米油",3
67,"金龙鱼 玉米油",1
31,"金龙鱼 玉米油",0
43,"金龙鱼 玉米油",2
278,"胡麻油",0
27,"胡麻油",3
197,"胡麻油",4
29,"胡麻油",5
43,"胡麻油",2
284,"胡麻油",3
182,"胡麻油",0
55,"胡麻油",2
34,"胡麻油",4
116,"胡麻油",1
146,"胡麻油",1
167,"胡麻油",1
5,"胡麻油",1
250,"安佳 淡奶油",2
141,"安佳 淡奶油",4
7,"安佳 淡奶油",1
272,"安佳 淡奶油",3
133,"安佳 淡奶油",3
71,"安佳 淡奶油",0
260,"安佳 淡奶油",0
289,"安佳 淡奶油",0
197,"安佳 淡奶油",5
9,"安佳 淡奶油",2
53,"安佳 淡奶油",5
205,"安佳 淡奶油",3
172,"安佳 淡奶油",1
193,"安佳 淡奶油",5
155,"安佳 淡奶油",3
78,"安佳 淡奶油",4
173,"安佳 淡奶油",1
110,"安佳 淡奶油",5
296,"安佳 淡奶油",5
132,"安佳 淡奶油",4
225,"安佳 淡奶油",3
198,"安佳 淡奶油",4
265,"安佳 淡奶油",3
119,"安佳 淡奶油",5
41,"安佳 淡奶油",1
176,"茶油",1
222,"茶油",3
22,"茶油",5
287,"茶油",2
215,"茶油",3
232,"茶油",2
5,"茶油",1
286,"茶油",0
203,"茶油",1
277,"茶油",1
128,"茶油",5
259,"茶油",1
114,"茶油",1
72,"Fula植物油",4
109,"Fula植物油",0
125,"Fula植物油",0
233,"Fula植物油",5
21,"Fula植物油",5
244,"核桃油",3
31,"核桃油",1
205,"核桃油",1
107,"核桃油",1
217,"核桃油",0
250,"核桃油",5
244,"安佳 黄油(原味)",3
224,"安佳 黄油(原味)",0
2,"安佳 黄油(原味)",4
283,"安佳 黄油(原味)",1
68,"安佳 黄油(原味)",3
132,"安佳 黄油(原味)",4
269,"安佳 黄油(原味)",3
50,"安佳 黄油(原味)",4
226,"安佳 黄油(原味)",0
144,"安佳 黄油(原味)",1
169,"安佳 黄油(原味)",1
242,"安佳 黄油(原味)",3
26,"安佳 黄油(原味)",1
196,"安佳 黄油(原味)",1
293,"安佳 黄油(原味)",5
58,"安佳 黄油(原味)",3
184,"安佳 黄油(原味)",3
140,"安佳 黄油(原味)",1
284,"安佳 黄油(原味)",5
85,"安佳 黄油(原味)",2
285,"安佳 黄油(原味)",2
207,"安佳 黄油(原味)",0
93,"安佳 黄油(原味)",5
134,"安佳 黄油(原味)",2
201,"安佳 黄油(原味)",4
151,"安佳 黄油(原味)",0
161,"安佳 黄油(原味)",2
220,"安佳 黄油(原味)",0
102,"安佳 黄油(原味)",5
281,"安佳 黄油(原味)",0
126,"安佳 黄油(原味)",2
107,"安佳 黄油(原味)",0
297,"安佳 黄油(原味)",3
97,"安佳 黄油(原味)",3
57,"安佳 黄油(原味)",5
208,"安佳 黄油(原味)",3
287,"安佳 黄油(原味)",3
24,"安佳 黄油(原味)",2
241,"安佳 黄油(原味)",5
291,"安佳 黄油(原味)",5
267,"安佳 黄油(原味)",4
273,"安佳 黄油(原味)",5
108,"安佳 黄油(原味)",5
4,"安佳 黄油(原味)",2
69,"安佳 黄油(原味)",0
68,"安佳 黄油粒",0
42,"安佳 黄油粒",3
165,"安佳 黄油粒",5
218,"安佳 黄油粒",4
208,"安佳 黄油粒",3
124,"安佳 黄油粒",4
110,"安佳 黄油粒",1
297,"安佳 黄油粒",3
184,"安佳 黄油粒",2
22,"安佳 黄油粒",0
168,"安佳 黄油粒",0
247,"安佳 黄油粒",5
246,"安佳 黄油粒",5
254,"安佳 黄油粒",3
197,"安佳 黄油粒",4
205,"安佳 黄油粒",3
298,"安佳 黄油粒",5
224,"安佳 黄油粒",5
20,"安佳 黄油粒",3
27,"安佳 黄油粒",4
231,"安佳 黄油粒",2
245,"安佳 黄油粒",4
71,"安佳 黄油粒",4
232,"安佳 黄油粒",1
32,"安佳 黄油粒",1
73,"安佳 黄油粒",1
194,"安佳 黄油粒",2
171,"安佳 黄油粒",5
144,"安佳 黄油粒",5
162,"安佳 黄油粒",4
149,"安佳 黄油粒",2
139,"安佳 黄油粒",1
151,"安佳 黄油粒",2
132,"安佳 黄油粒",2
180,"安佳 黄油粒",1
44,"佳之选 橄榄油",1
144,"佳之选 橄榄油",4
136,"MCT 油",1
74,"MCT 油",1
35,"MCT 油",4
6,"MCT 油",2
221,"MCT 油",5
26,"MCT 油",2
7,"MCT 油",5
125,"MCT 油",1
91,"MCT 油",4
218,"MCT 油",2
51,"MCT 油",2
3,"MCT 油",4
49,"MCT 油",4
280,"MCT 油",0
212,"MCT 油",4
158,"MCT 油",2
115,"MCT 油",2
282,"MCT 油",1
286,"MCT 油",1
277,"MCT 油",2
68,"MCT 油",3
271,"MCT 油",0
192,"MCT 油",4
202,"MCT 油",5
22,"MCT 油",0
228,"MCT 油",3
245,"MCT 油",1
195,"胡姬花 花生油",0
226,"胡姬花 花生油",4
64,"胡姬花 花生油",3
108,"总统 牌淡味黄油块",2
82,"总统 牌淡味黄油块",2
169,"总统 牌淡味黄油块",5
138,"总统 牌淡味黄油块",4
202,"总统 牌淡味黄油块",1
215,"总统 牌淡味黄油块",1
247,"总统 牌淡味黄油块",4
21,"总统 牌淡味黄油块",3
92,"总统 牌淡味黄油块",3
119,"总统 牌淡味黄油块",1
244,"总统 牌淡味黄油块",0
8,"总统 牌淡味黄油块",2
287,"总统 牌淡味黄油块",2
291,"安佳 黄油",1
199,"安佳 黄油",5
223,"安佳 黄油",5
249,"安佳 黄油",4
182,"安佳 黄油",5
293,"安佳 黄油",1
124,"安佳 黄油",5
208,"安佳 黄油",1
86,"安佳 黄油",0
273,"欧丽薇兰 橄榄油",2
21,"欧丽薇兰 橄榄油",3
207,"欧丽薇兰 橄榄油",3
225,"欧丽薇兰 橄榄油",1
244,"欧丽薇兰 橄榄油",3
68,"欧丽薇兰 橄榄油",4
238,"欧丽薇兰 橄榄油",1
79,"欧丽薇兰 橄榄油",2
37,"欧丽薇兰 橄榄油",2
284,"欧丽薇兰 橄榄油",2
236,"欧丽薇兰 橄榄油",5
182,"欧丽薇兰 橄榄油",5
150,"欧丽薇兰 橄榄油",5
125,"欧丽薇兰 橄榄油",1
